text,label,label_id,pred_label,pred_label_id,prob_negative,prob_positive,confidence,error_type,note
"A Jane Smiley novel, loosely based on Shakespeare's KING LEAR about the Cook family and its dark secrets. Director Moorhouse seems tamed in her approach, allowing the characters to step forward and take a bow. And how could you go wrong with the talents of Pfeiffer, Lange, Leigh, Firth, Carradine and Robards?",positive,1,negative,0,0.9191625118255615,0.0808374434709549,0.9191625118255615,false_negative,
"When we are young, we all pick out an ideal occupation for ourselves: artist, actor, writer, rocket scientist, etc.. While most of us grow out of our pipe dreams, the main character of American Movie, Mark, has yet to let go of his(and at a thirty-something age too): to become a wealthy acclaimed director. Despite the fact that Murphy's Law won't leave Mark alone and something always seems to go wrong, Mark is able to persevere during each deterring incident with an even greater drive to reach his goals. His desire to be a director so controls his character that he sees any person or thing in his life as something to exploit to reach the goal. While I noticed other IMDB commenters are lambasting Mark's selfishness, I think it's an almost justified sort-of selfishness because for Mark, not becoming a famous director is equivalent to death. He talks incessantly about leaving some kind of mark on the world, and he sees filmmaking as a way to do this.<br /><br />Unfortunately any viewer of this movie picks up early on the fact that Mark has a near-zero chance of ever achieving his dream. Is he aware of this? No, not in the slightest, and none of his family or friends want to let him in on the secret(in fact even some of them believe in him). Strangely enough though, the disappointing future the viewer feels is sure to occur for Mark doesn't impede the ability to find humor in the film. This is a very very funny documentary. Most of the laughs come from when Mark is filming scenes for ""Coven"". There's a scene where an actor has to have his head break a cupboard, and it's just not working. Another scene has Mark's very old uncle Bill saying a few lines to the camera; needless to say, after 20 takes of a lot of headscratching and line-stumbling Bill finally decides he's had enough. A lot of humor sadly comes from Mark himself. His screenwriting, which he seems to think is worthy of a Pulitzer, is laughingly bad: ""It's alright, it's ok, there is something to live for; Jesus told me so.""<br /><br />""American Movie"" is, contrary to what people might think, a documentary that anyone can enjoy(even though my sister, who watched some scenes, seemed to think it was downright bizarre). The fact that Chris Smith can successfully bring to the screen a film that inspires both sadness from Mark's depressing lifestyle to hilarity with scenes with Bill(who unfortunately passed away before the film was released) says quite a lot about him. I wonder how the dreamer Mark regards this documentary. Does he realize that it casts him in a bad light? Or that it sets up to show him as a fool in many scenes of the film? Or does he see it as something that will be shown prior to his own A&E Biography segment? It's an intriguing subject of wonder, and I hope the latter comes true for him some day.<br /><br />I highly recommend this movie: 9/10.",positive,1,negative,0,0.9189969897270203,0.08100303262472153,0.9189969897270203,false_negative,
"I can't believe this movie has an average rating of 7.0! It is a fiendishly bad movie, and I saw it when it was fairly new, and I was in the age group that is supposed to like it!",negative,0,positive,1,0.08139903843402863,0.9186009764671326,0.9186009764671326,false_positive,
"Camp North Star and it's Camp counselor extraordinaire, Tripper Harrison(Bill Murray)sure would like to end a decades long losing streak to rival Camp Mohawk, an ivy league type place where only the wealthy kids can attend. Meanwhile, we watch as Tripper tries his hand at love when he flirts aimlessly with fellow female counselor Roxanne(Kate Lynch)as other teen counselors pair up and also fall head-over-heels. The film comes to head at the Camp Olympiad as the rivals square off in competitive athletic contests with Tripper almost realizing their doomed to fail yet another year. The film also shows the growing bond between Tripper and a quietly lonely, puppy-dog eyed Rudy(Chris Makepeace of ""Vamp"" fame), whose dad is often away all the time. Rudy doesn't seem to fit in with the other kids his age and he seems to spend most of his time either jogging in the mornings with Tripper or taking his peanuts at Blackjack. The film mostly contains hi-jinx of fellow teen camp counselors cutting up and goofing around.<br /><br />You have hottie counselors, total nerd Spaz(Jack Blum)with his taped glasses and bad acne, beak-nosed ""Hardware""(Matt Craven)who likes to blow things up, fat kid Fink(Keith Knight) who is often stuffing his face, amongst others in the film. There's a basketball game where poor Spaz can barely bounce the ball against rival Camp Mohawk much less shoot an accurate shot with poor Fink tossing underhanded, between-his-knees fly-balls that sail over the back-board. There's camp fire coupling(with a spirited scary tale by Tripper about a hook-handed killer)and boys drooling over the lovely ladies.<br /><br />Yes, I know it's desperate at times trying to squeeze out every laugh it can and occasionally indulges in lapses of sentimentality(such as the scenes with a sad Makepeace and Murray), but just as much as this recent viewing, I found myself giggling away. I'm licked and just can't help loving this. It's a summer camp movie through and through which simply wants to entertain you. I can't explain, or reinforce enough, the overwhelming joy that floods forth when I see a sleepy Murray's hand reach from the covers for the alarm clock that's piercing loudly pronouncing a summer camp movie is about to begin. His intercom jokes are especially amusing. But, the flick is, let's be honest, a series of comic vignettes with Murray dead-panning endlessly..not that there's anything wrong with that. The film, though, couldn't quite survive without him, could it? Hard to even think of this movie without Murray in the lead. It's a happier time and I think nostalgia of that summer camp experience plays quite a hand in why we grown-ups still connect with ""Meatballs"" warmly. And, poor Morty(Harvey Atkin), the camp head who so badly wants things to run smooth, and to beat Camp Mohawk for a change, is the constant source of Tripper and gang's amusement as they often play gags on him..especially when he's sleeping on his bed! Great enthusiastic cast who seem to be having as much as us.",positive,1,negative,0,0.9183136820793152,0.0816863626241684,0.9183136820793152,false_negative,
"Proof if ever more was needed, that an action movie, irregardless of its budget, can LOOK better with more setups (or cameras), closer shots, and many more cuts. The 'Martini' generation has moved on to John Woo. Deep Fault could be better for a work over in the cutting room. Ray",negative,0,positive,1,0.08182171732187271,0.9181782603263855,0.9181782603263855,false_positive,
"It's important to keep in mind the real meaning of the phrase ""Inspired by a true story"" when watching Pride. It's sort of like ""You could save up to 50%,"" which can quite literally be translated to ""You can't save more than 50%."" It all sounds great until you realize that the lower part of ""up to"" is ""zero."" Similarly, ""inspired by a true story"" means that someone heard a story and it made them think of this one. The only certainty is that the real story and the one you're about to see are not the same thing.<br /><br />There is a real Jim Ellis that began coaching the swim team at the Philadelphia Department of Recreation in the early 1970s, but I have a feeling that the real Jim Ellis must not have been able to conceal some feelings of disappointment at the way the movie turned out. Clearly, it takes wild liberties with the story of his life, and I just picture him responding to the strange looks of his friends who wonder why the movie is so much different than the man they know.<br /><br />At any rate, one thing that he will surely be proud of is that he is portrayed by Terrence Howard, one of our finest actors, who starred alongside Bernie Mac who, despite the lack of an original and powerful story, still gives a heartfelt and moving performance. <br /><br />The movie takes place in 1970s Philadelphia, a time and place where racism was the norm, not the exception, and the educated and professional Jim Ellis, who is also an accomplished swimmer, is having trouble finding a worthwhile teaching position, until finally relegated to a falling apart recreation center, which he is assigned the task of cleaning up before its demolition. We can certainly understand his feeling of belittlement. <br /><br />When we first meet Elston, the maintenance man (Bernie Mac), he is a disillusioned grump who sits in his office surrounded by piles of junk that touch the ceiling and watching daytime TV on an old, dusty television set. Needless to say, when Jim shows up to start cleaning the place up and clearing it out, Elston is not exactly friendly with him. He knew his rec center was being closed, and all his anger about that transferred quite smoothly onto Jim. <br /><br />Given his past as a college swimmer, Jim takes a special interest in the pool, which he cleans and fills and brings to top shape. A group of black teenagers who play basketball just outside the rec center take interest in the pool when their basketball rim is taken away and the heat remains stifling, and soon the group have a developing swim team on their hands, which they enter into a citywide swim meet. To call them underdogs, of course, would be something of an understatement. They're unorganized, unprofessional, insufficiently trained, and have no idea how to behave at a swim meet. <br /><br />That doesn't matter, of course. The movie is your standard underdog sports story, so the first athletic outing is totally unimportant as anything other than a learning experience, a catalyst to drive their much harder and much more focused training that will lead up to the final athletic outing, the one that matters. By now, the only thing a sports movie has going for it is that the protagonist(s) do not have to win at the film's climax, we only have to understand the meaning and significance of their effort. <br /><br />Sadly, the movie has all of the character development of an old Seagal movie. The good guys are the good guys because they're just supposed to be, and the bad guys are the nasty white swimmers who laugh and jeer and make racist jokes at our team. Oh, and there's one scene where one of the white guys kicks one of the black guys underwater while in the middle of a race. I didn't know it was really possible to kick someone underwater like that, but you get the idea of how deep the character development is.<br /><br />We understand that this is the group of kids that Jim Ellis turned from kids hanging out on the streets doing nothing with their lives and into an organized and competitive team of swimmers, but other than that we don't really get to know anything about who they are.<br /><br />But the biggest problem is that the only real statements that the movie makes are that effort and organization lead to success and racism is bad. Both of these are so obvious that when a movie is made with them alone it ends up feeling empty and unnecessary. Racism was so much more powerful in America in the 1970s that it feels like an enormous loss that the movie dealt directly with that issue but didn't really say anything about it. It's sort of a feel- good movie, but when it's over and you realize how much it should have said is much bigger than what it said, the feel-good sensation turns into a sad disappointment.",negative,0,positive,1,0.08197878301143646,0.9180212020874023,0.9180212020874023,false_positive,
"Comparing Oceans Twelve to the 2001 Oceans Eleven, did anyone else notice all the things that stayed the same?<br /><br />- All the stars returned for Twelve, and Zeta-Jones was added;<br /><br />- Twelve had the same director;<br /><br />- Twelve had the same producers;<br /><br />- Twelve had the same production designer;<br /><br />- Twelve had the same music director;<br /><br />- Twelve had the same film editor.<br /><br />Did anyone notice the things than changed once the ""Oceans"" franchise was established?<br /><br />- Twelve's budget was $25 million (30%) greater;<br /><br />- Eleven got great reviews, but Twelve largely got panned;<br /><br />- Eleven made $450 million but Twelve dropped to $362 million;<br /><br />- Domestic box office for Twelve dropped 32%;<br /><br />- Soderbergh teamed with a different screenwriter.<br /><br />Movies are a director's medium, of course. I almost forgot.",negative,0,positive,1,0.08202505111694336,0.9179748892784119,0.9179748892784119,false_positive,
"Deepa Mehta's ""Fire"" is groundbreaking, bold, and artistic. A masterful social commentary on the plight of the women from conservative, upper middle class Indian households, this is a film no one should miss. Shabana Azmi and Nandita Das give stellar performances by underplaying their characters as much as possible. A.R. Rahman's music is the work of the genius and almost plays the role of another character in the film. Mehta uses Rahman's score and together, they create such amazing sound montages that effectively portray the views of the world around Radha and Sita whenever they look to each other for support. This film is not about lesbianism as many have branded it. Lesbianism is just a part of the film. It is unfortunate that most people tend to write the film off calling it taboo instead of giving it a chance and looking at its real meaning.",positive,1,negative,0,0.9179651737213135,0.08203484863042831,0.9179651737213135,false_negative,
"Working the night shift in a seedy police station, stumbling through life in an alcoholic haze, Detective Mickey Hayden can hardly be said to have a firm grasp on reality to begin with, but when a bump on the head unleashes terrifying psychic visions, things get truly weird. Soon he's on the trail of a serial killer and unraveling the mystery of his beautiful first victim, the elusive Alice.<br /><br />The role of an embittered burn-out seems tailor-made for Keifer Sutherland and he makes the most of it. The plot's typical serial killer stuff, but it has enough quirks, twists, and genuine surprises to raise it above the usual genre fare and even make up for a painfully low budget. (One wonders what this film could have been if there'd been money for a few more rewrites and a few more takes.)<br /><br />All in all, 'After Alice' is a pleasant diversion for anyone, but for fans of Lewis Carroll's 'Alice' books, it's a real treat. From the topsy-turvy reality in which things are rarely what they've seem, to more obvious references -- a killer called 'The Jabberwocky', who leaves playing cards on his victims' bodies -- there's an 'Alice' reference at every turn. Below is a list of the ones I uncovered. Since finding them yourself is half the fun, I've marked them as spoilers.<br /><br />SPOILERS<br /><br />Cast of Characters<br /><br />Mickey - In a sense he's Alice himself wandering through strange landscapes, encountering odd characters, but Harvey, recognizing his true nature, identifies him as the hapless, bumbling White Knight. <br /><br />John Hatter (Mickey's boss) - Is he really 'mad'? You be the judge<br /><br />Claudette - An African-American transvestite. Obviously, the Black Queen<br /><br />Margaret Ellison - Mickey calls her the Red Queen, but her brutal nature suggests, more specifically, the Queen of Hearts.<br /><br />Gideon Wood - Suspected of being the Jabberwocky killer, his ambiguous role is more suggestive of a snark (or a boojum perhaps).<br /><br />Harvey - His role as unofficial guide to 'wonderland' and his name, evocative of another famous cinematic rabbit, makes me think he must be the White Rabbit<br /><br />Dr. Vera Swann - Her last name and relationship with Mickey suggest the White Queen.<br /><br />Other Connections<br /><br />Mickey's adventures begin when he chases a man in white and falls down a (rabbit) hole. <br /><br />Mickey drunkenly tells his cat to stop grinning at him (Cheshire Cat)<br /><br />The killer is revealed 'through the looking glass'.<br /><br />The climatic showdown ends in a swirl of playing cards, just as Alice's adventure did in the book.<br /><br />The statues in the garden look like giant chess pieces.",positive,1,negative,0,0.9179641604423523,0.08203589916229248,0.9179641604423523,false_negative,
"I only gave this nine stars instead of ten because i really don't approve of pornography all that much. pornography has a useful purpose in society(can't say i can always think of one)but it probably does.<br /><br />personal viewpoints set aside, i really thought this film was pretty funny. i didn't buy this movie because it was pornography, i bought it because i am one of those 'Alice' obsessives who will watch anything about 'Alice in Wonderland'. i own just about every version there is on DVD so it was an obvious choice to complete my DVD collection with this. i must admit i was scandalized beyond my expectations, and the whole thing would have been thoroughly offensive if it hadn't been so damned funny. besides, the music is really good and i like musicals.<br /><br />not everyone can make a good nudie musical. anyone that has seen 'The First Nudie Musical' knows what a stink-bomb that was. considering what a low budget Bill Osco worked with, 'Alice' is pretty remarkable as a musical(it's better than some musicals made on costly budgets).<br /><br />the film can't totally escape the dirtiness of porn. I usually watch the XXX version for full shock effect and some of those scenes are scandalizing(scandalizing because we are talking about Lewis Carroll). i found myself feeling very uncomfortable and embarrassed during the scene where 'Alice'(Kristine DeBell) starts masturbating. it made me feel like a voyeur. and the gratuitous lesbian scenes with 'Alice' and the kitty-cats were a bit too racey.<br /><br />the film has a great sense of humor about everything however. there is one especially funny moment during the Queen's orgy when one of the actresses gets up and says ""who do i have to F---K to get out of this movie?"". Hilarious.<br /><br />i'm not sure i buy the whole sex is good for you ball your brains out philosophy here, but sex is human, and nothing human disgust me.(i don't know if i really feel that way, but i couldn't resist saying it)some people think everything should be about sex. i dunno. Jeez, just show some frick'in responsibility and decorum. this movie definitely scores points for the sex-minded, but i wouldn't push your luck, next time you might really freak someone out. i mean we are dealing with children's literature here.",positive,1,negative,0,0.9178449511528015,0.0821550264954567,0.9178449511528015,false_negative,
"There is a phrase by the experimental filmmaker Nathaniel Dorsky, who says some films are structured like a camera mounted on the head of a dog who goes down an alley, sniffing everything along the way.<br /><br />That's how this movie is. The structure is ""Kurosawa started out as a baby, then he became a kid, then a young man, then a movie director, then he started making 'masterpieces', then he grew old, The End."" The word 'masterpiece' is used a lot in this film to describe Kurosawa's output, without explaining *what* makes his films so good/great. Just because the off-screen narrator reading a script says that a film is a masterpiece, are we supposed to kiss his rear-end and accept that a certain movie is one of the great works of art of the 20th century? And one more point. The voice of Paul Scofield is used as the voice of Kurosawa, when excerpts from the director's memoirs are being read off screen. He brings pear-shaped Shakespearean tones to the text...but why him?? If you were making a documentary about Billie Holiday, would you use Dame Judi Densch as her voice????",negative,0,positive,1,0.08216837048530579,0.9178315997123718,0.9178315997123718,false_positive,
"OK, I got the DVD set last week and I am finally getting around to posting my reviews, but I sure liked this sequel in many ways.<br /><br />Zombie Bloodbath 2: Rage of the Undead. OK. This one movies at a fast clip, has some really good gore effects and some really well done atmosphere and style. I would actually go on record as saying this may be one of the most stylish DV shot flicks that I have bought. Most of the time, I get rather angry at DV movies for being boring and looking like soap operas. Even a movie like Bone Sickness that I like, has incredible stretches of DULL. Not this movie. It never stops long enough to let you catch your breath. Although I wouldn't say I liked it better than the first film, I will say that Sheets certainly improved technically in the two years in between films. This one has better gore, the inevitable zombie feeding scenes, scumbag characters, and a few returning actors (although their roles are different) mainly Jerry Angell as a pretty good psychopath with a killer mullet from hell. The shots are more ambitious as well as the script this time around because you can tell Sheets is trying to pull a lot more off than he did in the first film. Some of it works and some of it doesn't, but I have to say that at least he wasn't just trying to do a larger version of the first film. There was no mention this time around of a power plant of chemical spillage, just Satanism and the occult that brings the undead back to life. So I say kudos to Mr. Sheets for trying to do something different with this one. I give this film two bloody thumbs up!",positive,1,negative,0,0.9177849888801575,0.08221500366926193,0.9177849888801575,false_negative,
"My 10/10 rating of course applies only if you're willing to get completely and utterly grossed out*. Because you know that only John Waters can do that. In ""Pink Flamingos"" (his directorial debut), he portrays two families locked in combat to see who can be the filthiest person alive. What Divine famously does at the end pretty much answers the question. But even aside from that, the movie is basically an excuse to shock people beyond what anyone would usually imagine. You had better have a very strong stomach to watch this movie. Even some of the lines are rather mind-blowing.<br /><br />*Otherwise, avoid this movie like you would the ebola virus!",positive,1,negative,0,0.917687177658081,0.08231282979249954,0.917687177658081,false_negative,
"Things I like. Steve Zahn as Gus, nails the part, copies Robert Duvalls mannerisms which makes him feel comfortable to Gus fans. (some of the other actors copy their predecessors style in this series as well). Karl Urban, looks grim and tough, but can crack a joke and smile too, which T.L.Jones did in original series. The gear, the guns, the clothing, all accurate, or very close to period accurate. I'll never forgive Costner and Duvall for having a nylon lariat in their chuckwagon in Open Range. The Comanches, they are actually riding bareback, rather than hiding a modern saddle under a Navajo blanket. And they aren't painted as politically correct peace loving pastoralists, but as a proud warrior people. There are some dumb scenes, but it beats the heck out of yet another variation on doing something stupid to not win a million dollars reality game shows.",positive,1,negative,0,0.9175813794136047,0.08241855353116989,0.9175813794136047,false_negative,
"Several weeks back I lost my beloved companion and friend of fourteen years, a golden retriever named Sasha. When I came home from the animal hospital, alone, after having made one of the most painful decisions of my life, my teenage daughter sat by my side. . .and we talked about this episode of the Twilight Zone. I could be wrong, but I recall a line that Arthur Hunnicutt said, when Satan was trying to trick him into hell, but his dog could not go with him. . .and his dog in turn was growling in defiance at the gatekeeper who was trying to trick the old hunter to ""step inside,"". . .that it would be ""one helluva of heaven if dogs were not allowed,"" and the spirit of the old mountain man and his dog decided to turn away from the gate (of what they had thought was heaven, to wander eternity alone.) What a tearful moment when they meet a ""good ole' country boy"" on that eternal road, only to discover he is an angel, sent out to find 'em, and ""sure neighbor, of course dogs are allowed into heaven."" <br /><br />I'll confess I cried as I talked about this with my daughter while we mourned the passing of our beloved golden. Rod Serling was truly a genius, a voice that in the early sixties spoke out against racism, hatred, ""know-nothingism,"" and was a profound inspiration to me to become a writer. This episode, across forty five years carried a message of comfort to all of us who have lost a beloved friend. I urge you to get a copy the next time there is a one of the Twilight Zone marathons or purchase it. There will be some tears, but comfort as well. As always, thanks Rod, for all that you taught us. . .even now.",positive,1,negative,0,0.9175398349761963,0.0824601873755455,0.9175398349761963,false_negative,
"""2001: A Space Odyssey"" is set in 2001 and the main character is HAL. A computer. That's right, a computer who talks and thinks entirely on its own. This was made in 1968 and to think by 2001 it would be conceivable that computers would talk is a joke. If this was in 3064, a talking computer that had emotions and made its own decisions would be considered just as moronic as this. There is nothing in this film that provokes any kind of emotion. It provokes two reactions and one is called: sleep. It starts with nothing, but a pitch black shot for well over two minutes. Then, the first shot we see that has some kind of lighting is ""The Dawn of Man"" sequence. So, if it's in chronological order, the blackness prior to this, is the birth of the world? <br /><br />During ""The Dawn of Man"" sequence out of no where, a huge monolith comes from out of the ground, from the sky, we'll never know where it comes from, but for one reason or another it's there. The monkeys go Apesh!t once they find this monolith that only man could have made, but that's the catch man hasn't evolved yet. So, who made it and where did it come from? What is its purpose? The monkeys find a tool. The monkeys use bones to fight an opposing group of monkeys. The monkeys with the weapons are now the dominating group because they have used their mind to gain an advantage. The more advanced monkeys, and more importantly smarter and more innovative monkeys, are the dominate group as they have taken over the watering hole.<br /><br />We quickly jump into space, millions of years later, where we see a bunch of spaceships floating around to classical music. We can see the earth, the moon, the sun, the universe and for a film made in 1968 the visual effects are stunning, but outdated. The score is legendary. The cinematography is spectacular. The editing is atrocious. There are countless shots of boxy looking space ships floating in outer space for, what feels like, an infinite amount of time. Once we board the ship there isn't much to talk about. For the next hour Kubrick shows various shots of life in outer space. Kubrick shows us the life of an astronaut, which is very boring, and we completely get the message. The spaceships interior and exterior are bulky and outdated looking. Remember what the first cell phone looked like? Me neither, but that's what the future looks like in 2001. All the characters have clothes and hairdos that resemble 1968. The chairs are decorated in bright red colors and oddly shaped because we all know, in the future, we're going to be sitting in weird looking chairs. The computer screens are hideous looking and this is obviously prior to HDTV because the clarity is atrocious. All the TV sets look like they're from 1968, so it's not all that futuristic. Like all films set more than 20 years in advance, they look terrible and unconvincing. Just because this is Kubrick, we shouldn't say, ""Well, that's how you would think it looks."" No, I wouldn't. Just, like I wouldn't think a computer would be talking to me in the year 2047. It's not going to happen and if someone made a film right now, set 30 years in time and had a talking, self thinking computer, I would laugh at the stupidity of it. Just like I did with ""2001"". <br /><br />HAL is the liveliest person, shoot I just called him a person. HAL is a computer, but he has more life than any of the muted characters in the film and he actually thinks he's alive. HAL is the only thing that's lively and he sees the humans as his maintenance men taking care of him while he does all the work. HAL ""reads"" the lips, of one of the very few conversations between Dave and Frank, and he ""sees"" that they are planning to turn him off. This is where the only dramatic part of the film enters- An ensuing battle between a red light and a guy in a spaceship trying to get into the bigger spaceship. Oh, the drama. Once HAL thinks he has the upper hand, Dave makes his way back into the spaceship, proving mans ingenuity. Dave proceeds to terminate HAL. HAL, pleads for his life as he slowly fades away, which, like everything else, seems to take forever.<br /><br />The final act is just as tedious as the first two. Once again, the monolith that the Apes found appears at the end. It comes out of nowhere, again. Then, an infant is born in a placenta-like shield overlooking the earth from space. What is Kubrick saying? Is it about transformation? Dave to an infant? Is man evolving again? Is Kubrick saying this is the end of man and the start of whatever that alien looking thing is? Maybe I'm going crazy trying figure out what this crazy director is trying to say, but the more I think about the more the beginning and the ending make sense. There are so many questions left unanswered, especially for the purpose of the monolith. If you can make it through the film it should spark some thought. <br /><br />In the end the film struggles with getting to where it wants go. The first act and the third acts are strong, but the second act meanders around, hovering in one place for what seems like eternity. There is some intriguing stuff in the film that will provoke some thought if you give it a chance. Once the start of the film makes sense the ending works much better, even if you still don't what Kubrick is trying to say, which I don't.",positive,1,negative,0,0.9174984693527222,0.08250147849321365,0.9174984693527222,false_negative,
"This film suffers horrendously from its direction ""Julian Grant"" , and its incompetent lead, Steve Guttenberg, who's putting a solid effort to win a Bruce Willis look-alike contest! The writing is reckless Hollywood action thriller; Sean Bean --whose one of my favorites-- David Fraser, and Kim Coates give a decent performance. The film is definitely below average. 3 out of 10! I wonder what Hollywood studios thought, actually giving the go ahead, to weak director such as Grant. And I'd say to Sean Bean ""what were you thinking even considering participating in a film like this, after such great films like GoldenEye, Ronin, and Patriot Games!",negative,0,positive,1,0.08251120895147324,0.9174887537956238,0.9174887537956238,false_positive,
"Hysterically painful; perhaps the kind of movie Chekhov would have made had he made movies. What's really funny is that the two cousins have so very much in common (many descriptions of their relationship on this site are dead wrong).<br /><br />What's really funny and uncomfortable about these characters is that they just can't bring themselves to talk to each other - or anyone else! It's horrible. If you've ever been too shy, worried, self-involved, or just plain scared to talk to someone (and who hasn't?) you'll definitely see yourself in this film. And it won't be pretty.<br /><br />It holds a mirror up to the audience and says, ""If you don't like what you see... change it"".",positive,1,negative,0,0.9173219203948975,0.08267814666032791,0.9173219203948975,false_negative,
"Jean Dujardin gets Connery's mannerisms down pat: the adjusting the cuff links when entering a club as all the women turn to admire him, the nonchalant straightening and smoothing down of the tie, the swaggering, steely gait. It's uncanny, and you come to realise just how much of Bond in the Sixties was Connery's creation and not really Ian Fleming's character. <br /><br />The cinematography is a nod to those early films, the movie takes off From Russia With Love and Thunderball mainly. The main joke is how chauvinistic the hero is, not just in terms of sexism but nationalism and colonialism, and how he puts noses out of joint when he is sent to Egypt. <br /><br />It's not perfect - about 20 mins in it seems a one-joke movie and bits of it remind one of spoofs of the day, of which there were plenty. Morcecambe and Wise's The Intelligence Men had suspect-looking men in fez's following their heroes around too, and that's going back a bit. Unlike Sellers' Clouseau or Baron Cohen's Borat, Dujardin doesn't give his character that layer of realness or genuine pathos - he is too busy perfecting his Connery mannerisms. It doesn't do enough with the credits or a big song, and there's no funny or serious villain, like Mike Myers' Dr Evil or Ricardo Montalban's Naked Gun nemesis, for the hero to go up against.<br /><br />But the scene where OSS117 wakes up in Cairo one morning had me laughing out loud in the three-quarters empty cinema, and the whole thing looks wonderful, plus you'll never get a chance to see Operation Kid Brother on the screen, and the women are ace crumpet, really hot. It's a Bond spoof without falling into the mad scientist/Ken Adam sets or funny gadgets routine. Throughly recommended.",positive,1,negative,0,0.9172409772872925,0.08275903761386871,0.9172409772872925,false_negative,
"Going into the movie with the right expectations, I somewhat liked this movie. Like most reviewers who have seen this movie, I fully agree that the plot was razor thin, clichéd, and I could predict every plot twist from the very beginning of the movie. But, the dancing sequences were VERY well done, and I really enjoyed the fusion of classical and hip-hop dance (both which I enjoy watching). The music/soundtrack of the movie was also very good, which made the ""drama"" scenes more bearable. The leads (Jenna Dewan and Channing Tatum) were OK as actors, but their dancing throughout the movie was impressive and mesmerizing.<br /><br />All in all, a movie worth watching if you like to watch good dance sequences, and this movie is MUCH MUCH MUCH better than ""You Got Served"" in terms of the plot and drama. Then again, that doesn't say much, does it? =P",negative,0,positive,1,0.08307749778032303,0.9169225692749023,0.9169225692749023,false_positive,
"""Dogmatic,"" as another reviewer described this film, is a fitting word. The director's idea was to present Bach without plot, acting, fun, theatrics, dialog, narrative, or drama. Mission accomplished, Monsieur Straub. ""Pretentious?"" Yes. ""Cinematic?"" No way. This is anti-cinema. No one moves. Hardly anyone talks. The camera holds static shots for 10-12 minutes at a time: very very occasionally the camera will dolly in. You may catch a glimpse of Gustav Leonhardt's fingers moving over the keys. That's it.<br /><br />If you like the idea of staring at the back of a harpsichordist's (bewigged) head for 7 minutes at a stretch while listening to Bach, this is the film for you. I'd rather listen to Bach on my stereo with my eyes closed.",negative,0,positive,1,0.08314633369445801,0.916853666305542,0.916853666305542,false_positive,
"Its a sin how these things are made, but then again we wouldn't get to see the best ""Dummy scene"" ever filmed. Ahhh the beauty of low budget Bigfoot flicks, you lean to see the beauty the more you watch them, thats if your brain doesn't melt first. As I said before, this has the best dummy scene ever! Words cant express it, you have to see it for yourself. Wonderful lines such as ""Smells like decain flesh"", ""Thems human...""(You will know this one when you see it) The creature makes a Blah, Blah! sound and the scene where the baby gets shot will make you cry(with laughter) you will be rewinding it. Has a car chase, snowmobile chase, a Bigfoot folk song as well as a Disco song. It dosn't end there, while watching the credits a friend noticed ""Wardrobe provided by K-Mart"". You ask, how could you even get as far as the credits and then watch them? I could only explain this as a sort of shock to the brain, you are so mentally exhausted you cant move and also I guess you have to know who was behind the mess. All that being said, this is a must see especially if you want to punish yourself mentally. Its a keeper!",negative,0,positive,1,0.08318042755126953,0.9168195128440857,0.9168195128440857,false_positive,
"I turned 13 when Elvis hit the big times in 1956 with his first RCA hit. A year later Buddy Holly stepped in to give the King some competition. One of Buddy's major talents, besides his unique singing style and his songwriting ability, is often downplayed. Buddy was also a skilled lead guitar player, developing a unique rockabilly style all his own on his Fender Strat. Gary Busey attempts to capture this aspect of Buddy's persona. There were other contemporary master guitar rockers of equal caliber, such as Chuck Berry, Carl Perkins, and Eddie Cochran, but Buddy's talent is often overlooked.<br /><br />As noted by others, Busey is the driving force behind the success of ""The Buddy Holly Story."" Not only does the script play with the facts of Buddy's life, but it even interjects several anachronisms for the two years of Buddy's popularity, basically 1957-1959. One that comes to mind is the scene where Buddy and Maria are watching a 3-D movie. Buddy is disenchanted with it all and tells Maria that it'll never last. It's just a fad. In reality there were no 3-D movies in circulation at the time. The heyday for 3-D was in the early 1950's. By 1955 the fad had already faded. Yet another example where just a little research would have sufficed to make the story more believable.<br /><br />At times it is difficult to separate what really happened from urban legends surrounding Buddy's career. The story about how the Crickets got their name may or may not be apocryphal, but it certainly did not take place the way it is presented in the movie. Another problem with the film is how Buddy's parents are depicted. Certainly Buddy's parents were supportive of his musical career. ""Maybe Baby"" is credited to Buddy's mother and she did have input into the writing of the song.<br /><br />It's good that Buddy's biggest hits were used in the movie, but I miss hearing one of my favorites, ""I'm Looking For Someone to Love."" I'm proud that as a result of this movie, Buddy's music was reissued for a new generation to hear. His legacy is one of the very best from the early days of rock 'n' roll. Rave on, Buddy, rave on.",positive,1,negative,0,0.9162428379058838,0.08375720679759979,0.9162428379058838,false_negative,
